doctor_id,doctor_name,specialty,clinic_name,city,region,tier,active_flag,last_updated
D1121,Dr Ali Ali,Neurology,Elite Clinic,Tanta,North,B,1,2024-12-03
D1122,Dr Mohamed Hassan,Neurology,Shifa Clinic,Giza,Central,C,1,2023-02-02
D1123,Dr Youssef Hassan,Pediatrics,Noor Clinic,Giza,Central,B,1,2024-07-01
D1124,Dr Ahmed Saad,ENT,Hope Clinic,Tanta,North,C,1,2023-06-25
D1125,Dr Khaled Hassan,ENT,Care Clinic,Asyut,South,A,1,2024-01-31
D1126,Dr Ahmed Hassan,General Practice,Shifa Clinic,Port Said,East,A,1,2024-06-14
D1127,Dr Youssef Saad,Pulmonology,Life Clinic,Siwa,West,C,1,2024-03-04
D1128,Dr Omar Saad,Pulmonology,Noor Clinic,Marsa Matruh,West,C,1,2025-04-17
D1129,Dr Youssef Mahmoud,Gastroenterology,Care Clinic,Qena,South,C,1,2024-12-02
D1130,Dr Mohamed Mostafa,ENT,Shifa Clinic,Alexandria,North,A,1,2025-04-06
D1131,Dr Khaled Saad,ENT,Noor Clinic,Giza,Central,B,1,2023-04-04
D1132,Dr Mohamed Ali,Gastroenterology,Care Clinic,Port Said,East,B,1,2025-05-20
D1133,Dr Omar Mostafa,Pediatrics,Life Clinic,Qena,South,B,0,2023-07-07
D1134,Dr Hassan Mahmoud,Endocrinology,Elite Clinic,Marsa Matruh,West,C,1,2024-10-05
D1135,Dr Hassan El-Sayed,Endocrinology,Shifa Clinic,Damanhur,North,C,1,2025-02-19
D1136,Dr Mohamed Mahmoud,General Practice,Care Clinic,Alexandria,North,C,1,2024-04-06
D1137,Dr Omar Ali,ENT,Noor Clinic,Cairo,Central,A,1,2024-11-22
D1138,Dr Khaled El-Sayed,Pediatrics,Elite Clinic,Port Said,East,C,1,2023-01-11
D1139,Dr Omar Hassan,ENT,Elite Clinic,Sohag,South,B,1,2024-07-15
D1140,Dr Ali El-Sayed,ENT,Hope Clinic,Marsa Matruh,West,C,1,2023-06-24
D1141,Dr Ahmed Saad,Gastroenterology,Life Clinic,Alexandria,North,A,1,2023-06-22
D1142,Dr Ahmed Saad,Pulmonology,Hope Clinic,Riyadh,Gulf,B,1,2025-01-01
D1143,Dr Omar Saad,Cardiology,Elite Clinic,Sohag,South,C,1,2024-10-18
D1144,Dr Ali Ali,Gastroenterology,Care Clinic,Tanta,North,B,1,2023-02-19
D1145,Dr Ahmed Mahmoud,Endocrinology,Care Clinic,Sohag,South,B,1,2023-01-29
D1146,Dr Ali Saad,Internal Medicine,Care Clinic,Jeddah,Gulf,B,1,2025-03-27
D1147,Dr Khaled Mostafa,Cardiology,Elite Clinic,Dubai,Gulf,B,1,2023-12-01
D1148,Dr Ahmed Hassan,Endocrinology,Care Clinic,Qena,South,C,1,2024-03-14
D1149,Dr Ahmed Ali,Neurology,Care Clinic,Tanta,North,B,1,2023-11-20
D1150,Dr Khaled El-Sayed,Internal Medicine,Life Clinic,Marsa Matruh,West,C,1,2024-09-30
D1151,Dr Omar Mostafa,Gastroenterology,Hope Clinic,Sohag,South,C,1,2023-04-15
D1152,Dr Youssef Saad,Internal Medicine,Elite Clinic,Sohag,South,C,0,2024-12-14
D1153,Dr Ali Saad,Pulmonology,Noor Clinic,Sohag,South,C,1,2023-11-22
D1154,Dr Hassan Saad,Cardiology,Elite Clinic,Tanta,North,C,1,2024-01-27
D1155,Dr Khaled Hassan,Cardiology,Elite Clinic,Qena,South,B,1,2023-05-08
D1156,Dr Mohamed Hassan,Internal Medicine,Noor Clinic,Marsa Matruh,West,A,1,2023-10-31
D1157,Dr Omar Mahmoud,Cardiology,Care Clinic,Qena,South,B,1,2024-03-30
D1158,Dr Ali Mahmoud,Cardiology,Life Clinic,Suez,East,C,0,2024-10-25
D1159,Dr Omar Hassan,Neurology,Elite Clinic,Qena,South,B,1,2023-02-25
D1160,Dr Mohamed Ali,Endocrinology,Elite Clinic,Jeddah,Gulf,C,1,2023-11-26
D1161,Dr Mohamed Hassan,ENT,Care Clinic,Alexandria,North,A,1,2024-10-11
D1162,Dr Hassan El-Sayed,General Practice,Noor Clinic,Alexandria,North,C,0,2023-08-30
D1163,Dr Mohamed Mostafa,Gastroenterology,Care Clinic,Riyadh,Gulf,B,1,2024-03-10
D1164,Dr Ali Ali,ENT,Life Clinic,Suez,East,C,1,2025-06-02
D1165,Dr Hassan Saad,Pediatrics,Noor Clinic,Suez,East,B,1,2024-06-01
D1166,Dr Ali Mahmoud,Cardiology,Hope Clinic,Sohag,South,C,1,2023-03-27
D1167,Dr Khaled Ali,General Practice,Shifa Clinic,Cairo,Central,C,1,2024-04-19
D1168,Dr Mohamed Hassan,Internal Medicine,Life Clinic,Siwa,West,B,1,2023-07-20
D1169,Dr Omar Mahmoud,Neurology,Noor Clinic,Damanhur,North,B,0,2024-02-09
D1170,Dr Youssef Mostafa,Internal Medicine,Care Clinic,Siwa,West,B,1,2023-05-08
D1171,Dr Hassan Saad,Gastroenterology,Noor Clinic,Sohag,South,C,1,2023-12-23
D1172,Dr Omar Hassan,Neurology,Care Clinic,Jeddah,Gulf,C,1,2024-03-10
D1173,Dr Omar Saad,Neurology,Care Clinic,Marsa Matruh,West,C,1,2024-12-15
D1174,Dr Hassan Mostafa,ENT,Elite Clinic,Port Said,East,C,1,2023-09-11
D1175,Dr Youssef Saad,Internal Medicine,Hope Clinic,Asyut,South,C,1,2024-01-29
D1176,Dr Khaled Saad,Endocrinology,Shifa Clinic,Damanhur,North,C,1,2024-03-13
D1177,Dr Ali El-Sayed,Gastroenterology,Life Clinic,Giza,Central,C,1,2025-01-15
D1178,Dr Omar Ali,Neurology,Elite Clinic,Jeddah,Gulf,C,1,2023-08-03
D1179,Dr Ali Saad,Pulmonology,Noor Clinic,Ismailia,East,C,1,2023-03-13
D1180,Dr Mohamed Saad,Gastroenterology,Care Clinic,Giza,Central,C,1,2024-01-19
D1181,Dr Ali Hassan,Pulmonology,Care Clinic,Sohag,South,C,1,2024-08-03
D1182,Dr Youssef Ali,Pulmonology,Elite Clinic,Asyut,South,C,1,2025-06-11
D1183,Dr Khaled El-Sayed,Pulmonology,Shifa Clinic,Cairo,Central,A,1,2023-05-08
D1184,Dr Ahmed El-Sayed,Endocrinology,Shifa Clinic,Damanhur,North,B,1,2023-04-14
D1185,Dr Youssef Mostafa,Cardiology,Hope Clinic,Damanhur,North,A,1,2023-01-08
D1186,Dr Khaled Saad,ENT,Shifa Clinic,Suez,East,C,1,2023-12-11
D1187,Dr Khaled Mahmoud,Neurology,Life Clinic,Ismailia,East,C,1,2023-02-28
D1188,Dr Ahmed Mostafa,Pediatrics,Life Clinic,Tanta,North,C,1,2023-05-23
D1189,Dr Ali Ali,Endocrinology,Hope Clinic,Giza,Central,B,1,2024-11-05
D1190,Dr Khaled El-Sayed,Cardiology,Elite Clinic,Marsa Matruh,West,C,0,2025-04-12
D1191,Dr Youssef Saad,Neurology,Hope Clinic,Ismailia,East,C,1,2024-05-11
D1192,Dr Omar Saad,Pediatrics,Life Clinic,Tanta,North,C,0,2024-05-02
D1193,Dr Hassan Mostafa,Gastroenterology,Elite Clinic,Riyadh,Gulf,C,1,2025-06-09
D1194,Dr Omar Mostafa,Pulmonology,Noor Clinic,Cairo,Central,B,1,2025-05-02
D1195,Dr Mohamed Hassan,Internal Medicine,Elite Clinic,Sohag,South,B,1,2023-09-07
D1196,Dr Khaled Ali,Internal Medicine,Shifa Clinic,Dubai,Gulf,B,1,2023-06-14
D1197,Dr Ahmed Saad,Gastroenterology,Care Clinic,Qena,South,C,0,2024-11-17
D1198,Dr Hassan Mostafa,Internal Medicine,Life Clinic,Giza,Central,C,1,2023-08-18
D1199,Dr Youssef Saad,Pediatrics,Elite Clinic,Riyadh,Gulf,C,1,2025-01-12
D1200,Dr Ahmed El-Sayed,Endocrinology,Shifa Clinic,Giza,Central,B,1,2023-03-31
D1201,Dr Mohamed Mahmoud,Endocrinology,Noor Clinic,Jeddah,Gulf,C,1,2024-01-12
D1202,Dr Youssef Ali,Gastroenterology,Shifa Clinic,Cairo,Central,A,1,2025-05-17
D1203,Dr Ahmed Ali,Pulmonology,Life Clinic,Port Said,East,C,1,2023-08-16
D1204,Dr Mohamed Ali,Neurology,Elite Clinic,Giza,Central,A,0,2025-05-07
D1205,Dr Ali Saad,Gastroenterology,Life Clinic,Marsa Matruh,West,A,1,2025-03-31
D1206,Dr Ali Saad,Gastroenterology,Hope Clinic,Giza,Central,C,1,2023-10-08
D1207,Dr Ali Mahmoud,ENT,Care Clinic,Marsa Matruh,West,B,0,2023-03-02
D1208,Dr Ali Hassan,Endocrinology,Noor Clinic,Dubai,Gulf,C,1,2025-06-05
D1209,Dr Mohamed El-Sayed,Gastroenterology,Hope Clinic,Riyadh,Gulf,C,1,2025-05-18
D1210,Dr Youssef Ali,Pediatrics,Life Clinic,Siwa,West,C,0,2025-02-14
D1211,Dr Hassan Ali,Gastroenterology,Life Clinic,Giza,Central,C,1,2025-05-26
D1212,Dr Omar Hassan,Cardiology,Hope Clinic,Sohag,South,C,1,2024-04-13
D1213,Dr Ali Saad,ENT,Care Clinic,Sohag,South,B,1,2023-08-12
D1214,Dr Omar Hassan,Cardiology,Noor Clinic,Jeddah,Gulf,B,1,2023-04-15
D1215,Dr Ahmed El-Sayed,Cardiology,Hope Clinic,Marsa Matruh,West,A,0,2023-07-03
D1216,Dr Mohamed El-Sayed,Pediatrics,Life Clinic,Riyadh,Gulf,C,1,2024-02-18
D1217,Dr Omar Saad,ENT,Noor Clinic,Sohag,South,B,1,2023-06-26
D1218,Dr Youssef Mahmoud,Internal Medicine,Elite Clinic,Jeddah,Gulf,C,1,2024-10-27
D1219,Dr Youssef Saad,Neurology,Elite Clinic,Riyadh,Gulf,A,1,2023-05-05
D1220,Dr Khaled Saad,Cardiology,Elite Clinic,Cairo,Central,C,0,2024-05-06
D1221,Dr Youssef Mahmoud,Pulmonology,Hope Clinic,Damanhur,North,B,0,2024-12-20
D1222,Dr Hassan Hassan,Neurology,Noor Clinic,Asyut,South,A,0,2025-03-25
D1223,Dr Hassan Ali,Pediatrics,Life Clinic,Dubai,Gulf,C,1,2025-04-11
D1224,Dr Ali Mostafa,Endocrinology,Elite Clinic,Cairo,Central,C,1,2023-07-05
D1225,Dr Mohamed Mostafa,General Practice,Care Clinic,Asyut,South,B,1,2023-02-10
D1226,Dr Ahmed El-Sayed,Internal Medicine,Hope Clinic,Dubai,Gulf,C,1,2023-02-05
D1227,Dr Ahmed Hassan,General Practice,Shifa Clinic,Suez,East,B,0,2024-11-04
D1228,Dr Youssef Saad,Gastroenterology,Shifa Clinic,Damanhur,North,C,1,2024-08-13
D1229,Dr Ali El-Sayed,General Practice,Care Clinic,Giza,Central,C,1,2024-11-09
D1230,Dr Hassan Mostafa,Pulmonology,Care Clinic,Alexandria,North,B,1,2023-05-18
D1231,Dr Hassan Mahmoud,Gastroenterology,Shifa Clinic,Giza,Central,A,1,2023-03-18
D1232,Dr Youssef Saad,Pediatrics,Care Clinic,Marsa Matruh,West,B,0,2024-11-23
D1233,Dr Omar Saad,Internal Medicine,Care Clinic,Cairo,Central,C,1,2024-10-10
D1234,Dr Khaled Ali,General Practice,Noor Clinic,Riyadh,Gulf,C,1,2023-06-07
D1235,Dr Omar Mostafa,Endocrinology,Noor Clinic,Damanhur,North,A,1,2023-04-23
D1236,Dr Mohamed Hassan,Internal Medicine,Shifa Clinic,Tanta,North,B,1,2023-10-07
D1237,Dr Ali El-Sayed,Pediatrics,Care Clinic,Alexandria,North,C,1,2023-04-18
D1238,Dr Ali Mahmoud,ENT,Hope Clinic,Giza,Central,A,1,2024-08-08
D1239,Dr Youssef Hassan,Internal Medicine,Shifa Clinic,Port Said,East,C,1,2025-02-08
D1240,Dr Youssef Mostafa,General Practice,Care Clinic,Jeddah,Gulf,C,1,2024-02-17
D1241,Dr Youssef Mostafa,General Practice,Elite Clinic,Ismailia,East,C,1,2023-05-27
D1242,Dr Youssef Saad,Neurology,Noor Clinic,Ismailia,East,C,1,2024-09-15
D1243,Dr Youssef Mostafa,Neurology,Elite Clinic,Sohag,South,C,1,2023-10-10
D1244,Dr Ali El-Sayed,Internal Medicine,Elite Clinic,Sohag,South,C,1,2023-11-17
D1245,Dr Ahmed Saad,Endocrinology,Shifa Clinic,Alexandria,North,C,1,2023-02-28
D1246,Dr Omar Hassan,Cardiology,Noor Clinic,Giza,Central,C,1,2024-06-04
D1247,Dr Omar El-Sayed,Pediatrics,Elite Clinic,Marsa Matruh,West,A,1,2025-05-01
D1248,Dr Hassan Saad,Endocrinology,Hope Clinic,Siwa,West,C,1,2025-04-23
D1249,Dr Hassan Hassan,ENT,Care Clinic,Damanhur,North,C,1,2025-02-21
D1250,Dr Youssef Ali,Pulmonology,Care Clinic,Tanta,North,C,0,2024-03-08
D1251,Dr Ali El-Sayed,Neurology,Shifa Clinic,Ismailia,East,C,1,2024-07-06
D1252,Dr Hassan Ali,Gastroenterology,Care Clinic,Suez,East,B,1,2024-10-08
D1253,Dr Hassan Ali,General Practice,Life Clinic,Port Said,East,C,1,2024-04-19
D1254,Dr Khaled Saad,ENT,Care Clinic,Ismailia,East,B,1,2023-01-06
D1255,Dr Hassan Mostafa,Cardiology,Care Clinic,Siwa,West,A,1,2023-03-28
D1256,Dr Mohamed Ali,ENT,Noor Clinic,Marsa Matruh,West,A,1,2023-09-14
D1257,Dr Khaled El-Sayed,Neurology,Noor Clinic,Suez,East,B,1,2025-04-11
D1258,Dr Khaled Saad,Pulmonology,Care Clinic,Riyadh,Gulf,A,1,2023-01-06
D1259,Dr Khaled El-Sayed,Gastroenterology,Care Clinic,Alexandria,North,A,1,2025-01-31
D1260,Dr Youssef Ali,ENT,Hope Clinic,Dubai,Gulf,C,0,2023-05-02
D1261,Dr Hassan Saad,Neurology,Elite Clinic,Marsa Matruh,West,C,1,2024-02-14
D1262,Dr Mohamed Mahmoud,Internal Medicine,Hope Clinic,Marsa Matruh,West,C,1,2023-05-10
D1263,Dr Hassan Saad,Endocrinology,Life Clinic,Damanhur,North,A,1,2024-03-15
D1264,Dr Mohamed Mostafa,Gastroenterology,Care Clinic,Siwa,West,B,1,2024-03-15
D1265,Dr Khaled Saad,Pulmonology,Care Clinic,Jeddah,Gulf,B,1,2025-06-03
D1266,Dr Omar Saad,Endocrinology,Hope Clinic,Riyadh,Gulf,B,1,2023-04-16
D1267,Dr Mohamed Hassan,Endocrinology,Life Clinic,Cairo,Central,C,1,2024-10-11
D1268,Dr Youssef El-Sayed,Cardiology,Hope Clinic,Sohag,South,B,1,2023-05-30
D1269,Dr Omar Hassan,Cardiology,Care Clinic,Asyut,South,B,1,2024-12-17
D1270,Dr Khaled El-Sayed,ENT,Shifa Clinic,Suez,East,A,1,2023-02-22
D1271,Dr Mohamed El-Sayed,Neurology,Life Clinic,Suez,East,C,1,2023-02-18
D1272,Dr Ahmed Ali,Neurology,Care Clinic,Damanhur,North,B,1,2024-09-13
D1273,Dr Ahmed Saad,Neurology,Hope Clinic,Suez,East,B,1,2024-11-16
D1274,Dr Hassan Mostafa,Neurology,Hope Clinic,Sohag,South,C,1,2025-03-08
D1275,Dr Mohamed Saad,Gastroenterology,Elite Clinic,Ismailia,East,B,1,2023-04-19
D1276,Dr Ali Hassan,Cardiology,Care Clinic,Cairo,Central,C,0,2024-11-01
D1277,Dr Khaled Saad,Internal Medicine,Noor Clinic,Riyadh,Gulf,A,1,2023-12-18
D1278,Dr Omar Mahmoud,Pulmonology,Hope Clinic,Qena,South,A,1,2024-07-17
D1279,Dr Ahmed Ali,ENT,Noor Clinic,Suez,East,C,1,2024-03-22
D1280,Dr Khaled El-Sayed,Pulmonology,Hope Clinic,Cairo,Central,C,1,2023-05-13
D1281,Dr Hassan Mostafa,Endocrinology,Life Clinic,Damanhur,North,C,1,2024-12-02
D1282,Dr Hassan Mahmoud,General Practice,Care Clinic,Sohag,South,B,1,2024-02-15
D1283,Dr Ali Mostafa,Pulmonology,Noor Clinic,Asyut,South,C,1,2023-01-10
D1284,Dr Hassan El-Sayed,Gastroenterology,Care Clinic,Giza,Central,C,1,2023-10-02
D1285,Dr Khaled Hassan,General Practice,Shifa Clinic,Asyut,South,B,1,2023-06-01
D1286,Dr Ahmed Saad,Endocrinology,Shifa Clinic,Damanhur,North,C,1,2023-04-29
D1287,Dr Khaled Saad,Neurology,Care Clinic,Jeddah,Gulf,B,0,2024-07-16
D1288,Dr Ali Mahmoud,Neurology,Care Clinic,Siwa,West,C,1,2023-01-11
D1289,Dr Ali Mostafa,Pulmonology,Life Clinic,Riyadh,Gulf,B,1,2024-11-04
D1290,Dr Omar Mostafa,Pediatrics,Hope Clinic,Jeddah,Gulf,C,1,2024-10-03
D1291,Dr Ali Ali,Endocrinology,Care Clinic,Sohag,South,B,1,2024-10-06
D1292,Dr Youssef Hassan,Pediatrics,Noor Clinic,Marsa Matruh,West,B,0,2023-04-06
D1293,Dr Omar Mahmoud,Endocrinology,Life Clinic,Asyut,South,C,0,2023-07-04
D1294,Dr Ahmed Hassan,Pulmonology,Life Clinic,Ismailia,East,C,1,2023-07-12
D1295,Dr Omar Mostafa,ENT,Care Clinic,Marsa Matruh,West,C,0,2023-04-13
D1296,Dr Ahmed Saad,Internal Medicine,Life Clinic,Dubai,Gulf,B,1,2025-04-26
D1297,Dr Ahmed El-Sayed,Internal Medicine,Life Clinic,Asyut,South,B,0,2024-09-06
D1298,Dr Youssef Hassan,Internal Medicine,Shifa Clinic,Giza,Central,B,1,2024-07-30
D1299,Dr Omar Mostafa,Pulmonology,Life Clinic,Suez,East,B,1,2023-10-01
D1300,Dr Youssef Hassan,Internal Medicine,Life Clinic,Alexandria,North,C,1,2025-05-06
D1301,Dr Khaled Hassan,Endocrinology,Elite Clinic,Asyut,South,B,1,2024-11-02
D1302,Dr Khaled Mahmoud,ENT,Life Clinic,Marsa Matruh,West,B,1,2023-04-15
D1303,Dr Ahmed Mostafa,Internal Medicine,Care Clinic,Giza,Central,B,0,2023-03-28
D1304,Dr Mohamed Saad,General Practice,Elite Clinic,Sohag,South,B,1,2024-03-11
D1305,Dr Omar Mahmoud,Gastroenterology,Shifa Clinic,Port Said,East,B,1,2024-05-26
D1306,Dr Omar Hassan,Cardiology,Shifa Clinic,Dubai,Gulf,C,0,2025-03-07
D1307,Dr Ali El-Sayed,ENT,Life Clinic,Sohag,South,C,1,2024-05-04
D1308,Dr Mohamed Ali,Gastroenterology,Shifa Clinic,Giza,Central,A,1,2023-05-11
D1309,Dr Ali Saad,Pediatrics,Shifa Clinic,Suez,East,B,0,2024-09-08
D1310,Dr Hassan Ali,Endocrinology,Hope Clinic,Qena,South,B,1,2024-07-05
D1311,Dr Hassan Saad,Pediatrics,Elite Clinic,Cairo,Central,A,1,2024-06-23
D1312,Dr Ahmed Mahmoud,Internal Medicine,Hope Clinic,Qena,South,B,1,2025-05-21
D1313,Dr Ali Hassan,Internal Medicine,Shifa Clinic,Marsa Matruh,West,A,1,2025-05-19
D1314,Dr Mohamed Hassan,General Practice,Life Clinic,Marsa Matruh,West,C,0,2023-09-06
D1315,Dr Omar El-Sayed,Internal Medicine,Elite Clinic,Dubai,Gulf,C,1,2024-01-22
D1316,Dr Youssef Mostafa,Cardiology,Care Clinic,Siwa,West,C,1,2023-03-17
D1317,Dr Hassan Ali,Neurology,Care Clinic,Alexandria,North,A,1,2023-01-13
D1318,Dr Youssef Ali,Pulmonology,Elite Clinic,Sohag,South,C,1,2023-11-03
D1319,Dr Ahmed Mostafa,Cardiology,Care Clinic,Suez,East,B,1,2024-10-19
D1320,Dr Youssef Mostafa,Cardiology,Elite Clinic,Cairo,Central,B,1,2025-06-15
D1321,Dr Khaled El-Sayed,General Practice,Hope Clinic,Port Said,East,B,1,2023-06-10
D1322,Dr Mohamed Saad,Endocrinology,Hope Clinic,Marsa Matruh,West,B,1,2024-02-06
D1323,Dr Ali Ali,ENT,Care Clinic,Cairo,Central,B,1,2024-02-19
D1324,Dr Khaled Mostafa,Pediatrics,Shifa Clinic,Tanta,North,B,1,2023-03-21
D1325,Dr Hassan El-Sayed,Gastroenterology,Shifa Clinic,Alexandria,North,B,1,2023-08-05
D1326,Dr Ahmed Mostafa,Endocrinology,Hope Clinic,Qena,South,C,1,2023-10-03
D1327,Dr Ahmed Mahmoud,ENT,Shifa Clinic,Damanhur,North,A,1,2023-11-13
D1328,Dr Omar Saad,Neurology,Life Clinic,Marsa Matruh,West,C,1,2023-05-13
D1329,Dr Ahmed Mostafa,General Practice,Noor Clinic,Suez,East,A,1,2023-06-03
D1330,Dr Omar El-Sayed,Gastroenterology,Elite Clinic,Marsa Matruh,West,B,1,2023-03-22
D1331,Dr Hassan Saad,Pulmonology,Hope Clinic,Asyut,South,C,1,2024-05-28
D1332,Dr Khaled Mostafa,Neurology,Noor Clinic,Jeddah,Gulf,B,1,2023-10-25
D1333,Dr Ahmed Hassan,Pediatrics,Hope Clinic,Damanhur,North,B,0,2024-09-13
D1334,Dr Khaled Mostafa,Internal Medicine,Life Clinic,Riyadh,Gulf,C,1,2025-06-10
D1335,Dr Ahmed Mahmoud,ENT,Hope Clinic,Marsa Matruh,West,B,0,2023-06-15
D1336,Dr Khaled Ali,Internal Medicine,Shifa Clinic,Suez,East,A,1,2024-04-16
D1337,Dr Ali Mahmoud,Internal Medicine,Noor Clinic,Marsa Matruh,West,C,1,2024-01-08
D1338,Dr Khaled El-Sayed,ENT,Elite Clinic,Marsa Matruh,West,B,1,2023-11-18
D1339,Dr Hassan Saad,Gastroenterology,Life Clinic,Siwa,West,C,0,2023-02-13
D1340,Dr Youssef Hassan,General Practice,Hope Clinic,Dubai,Gulf,A,1,2023-10-25
D1341,Dr Khaled Ali,Endocrinology,Noor Clinic,Marsa Matruh,West,B,1,2023-04-06
D1342,Dr Youssef Ali,ENT,Care Clinic,Jeddah,Gulf,A,1,2023-04-21
D1343,Dr Mohamed Saad,Internal Medicine,Elite Clinic,Siwa,West,B,0,2024-05-12
D1344,Dr Mohamed Saad,Gastroenterology,Care Clinic,Marsa Matruh,West,B,1,2024-04-26
D1345,Dr Ali Mahmoud,Cardiology,Noor Clinic,Port Said,East,C,1,2023-03-05
D1346,Dr Omar Ali,Cardiology,Shifa Clinic,Marsa Matruh,West,B,1,2025-02-15
D1347,Dr Ahmed Mahmoud,Pulmonology,Elite Clinic,Port Said,East,A,1,2024-02-19
D1348,Dr Ali El-Sayed,General Practice,Life Clinic,Siwa,West,B,1,2023-07-08
D1349,Dr Youssef Ali,Gastroenterology,Hope Clinic,Siwa,West,B,1,2024-03-05
D1350,Dr Ali El-Sayed,Pediatrics,Hope Clinic,Dubai,Gulf,B,1,2024-02-03
D1351,Dr Khaled Saad,Internal Medicine,Elite Clinic,Cairo,Central,C,1,2023-05-29
D1352,Dr Youssef Mahmoud,Neurology,Life Clinic,Jeddah,Gulf,A,1,2023-06-01
D1353,Dr Ali Hassan,Gastroenterology,Elite Clinic,Riyadh,Gulf,C,1,2024-04-06
D1354,Dr Omar Mostafa,Cardiology,Care Clinic,Marsa Matruh,West,B,0,2024-03-06
D1355,Dr Hassan El-Sayed,Endocrinology,Shifa Clinic,Giza,Central,B,0,2024-11-26
D1356,Dr Ahmed Saad,Gastroenterology,Noor Clinic,Ismailia,East,C,1,2025-06-07
D1357,Dr Youssef Mostafa,Pediatrics,Shifa Clinic,Riyadh,Gulf,B,1,2024-07-09
D1358,Dr Mohamed Mostafa,ENT,Noor Clinic,Alexandria,North,B,1,2024-09-01
D1359,Dr Ahmed El-Sayed,Pediatrics,Life Clinic,Siwa,West,C,1,2025-05-27
D1360,Dr Omar Mostafa,Cardiology,Hope Clinic,Damanhur,North,C,1,2024-05-23
D1361,Dr Khaled Ali,ENT,Care Clinic,Damanhur,North,C,1,2024-11-14
D1362,Dr Ahmed Mahmoud,General Practice,Noor Clinic,Sohag,South,B,1,2024-04-25
D1363,Dr Khaled Mahmoud,Cardiology,Elite Clinic,Siwa,West,C,1,2024-06-03
D1364,Dr Ahmed El-Sayed,Pediatrics,Life Clinic,Suez,East,C,1,2024-02-29
D1365,Dr Mohamed Mostafa,General Practice,Noor Clinic,Sohag,South,C,1,2023-12-10
D1366,Dr Ahmed Mostafa,Pediatrics,Noor Clinic,Qena,South,B,1,2025-04-28
D1367,Dr Hassan Hassan,Pediatrics,Noor Clinic,Qena,South,C,1,2023-11-22
D1368,Dr Youssef Saad,Pulmonology,Shifa Clinic,Asyut,South,C,1,2025-03-14
D1369,Dr Ahmed Saad,Neurology,Hope Clinic,Cairo,Central,B,1,2024-03-23
D1370,Dr Ahmed Saad,General Practice,Elite Clinic,Asyut,South,C,1,2024-01-27
D1371,Dr Khaled Hassan,Neurology,Hope Clinic,Sohag,South,B,1,2023-08-16
D1372,Dr Ahmed Hassan,Pediatrics,Elite Clinic,Qena,South,C,1,2023-10-09
D1373,Dr Ahmed Hassan,Internal Medicine,Shifa Clinic,Damanhur,North,A,0,2023-05-06
D1374,Dr Mohamed Ali,Internal Medicine,Life Clinic,Ismailia,East,A,1,2025-05-08
D1375,Dr Mohamed Saad,Pediatrics,Noor Clinic,Marsa Matruh,West,A,0,2023-03-20
D1376,Dr Mohamed Saad,ENT,Hope Clinic,Siwa,West,C,1,2023-01-11
D1377,Dr Youssef Mostafa,Cardiology,Hope Clinic,Jeddah,Gulf,A,1,2023-12-22
D1378,Dr Mohamed Mostafa,Pulmonology,Life Clinic,Cairo,Central,C,1,2023-05-05
D1379,Dr Khaled El-Sayed,General Practice,Care Clinic,Cairo,Central,C,1,2025-06-06
D1380,Dr Khaled Mahmoud,Pulmonology,Noor Clinic,Tanta,North,B,1,2023-05-10
D1381,Dr Omar Ali,Neurology,Noor Clinic,Asyut,South,C,1,2024-04-23
D1382,Dr Omar Mahmoud,Endocrinology,Noor Clinic,Giza,Central,B,1,2025-05-16
D1383,Dr Youssef Ali,Gastroenterology,Noor Clinic,Damanhur,North,B,1,2025-01-09
D1384,Dr Mohamed Mostafa,Neurology,Shifa Clinic,Siwa,West,C,1,2024-03-15
D1385,Dr Khaled Mostafa,Internal Medicine,Noor Clinic,Port Said,East,B,1,2024-06-07
D1386,Dr Ali Mahmoud,General Practice,Noor Clinic,Port Said,East,B,1,2023-07-04
D1387,Dr Mohamed Mahmoud,Endocrinology,Life Clinic,Sohag,South,A,1,2024-01-16
D1388,Dr Ali Mahmoud,Cardiology,Care Clinic,Tanta,North,C,1,2024-08-04
D1389,Dr Ahmed Mostafa,Pediatrics,Shifa Clinic,Cairo,Central,B,1,2023-08-11
D1390,Dr Ali Ali,Internal Medicine,Shifa Clinic,Jeddah,Gulf,C,1,2024-11-29
D1391,Dr Khaled Ali,Endocrinology,Life Clinic,Ismailia,East,A,1,2023-02-17
D1392,Dr Hassan El-Sayed,Pulmonology,Shifa Clinic,Tanta,North,C,1,2023-08-31
D1393,Dr Youssef El-Sayed,Cardiology,Hope Clinic,Damanhur,North,C,1,2025-05-11
D1394,Dr Ali Ali,Neurology,Elite Clinic,Cairo,Central,C,1,2023-04-08
D1395,Dr Ali Mahmoud,Neurology,Noor Clinic,Suez,East,C,1,2024-07-23
D1396,Dr Ali Saad,Pediatrics,Life Clinic,Cairo,Central,B,0,2024-05-20
D1397,Dr Mohamed El-Sayed,Internal Medicine,Shifa Clinic,Port Said,East,A,1,2023-01-11
D1398,Dr Ali Mahmoud,Pediatrics,Hope Clinic,Jeddah,Gulf,B,1,2025-01-11
D1399,Dr Ahmed Mahmoud,Cardiology,Life Clinic,Damanhur,North,B,1,2023-04-24
D1400,Dr Hassan Ali,Pediatrics,Life Clinic,Suez,East,B,1,2023-05-22
D1401,Dr Omar Ali,Pulmonology,Elite Clinic,Sohag,South,C,1,2024-02-28
